date,price,month,year,day_of_week,100414,100415,100416,100442,100448,100458,100462,100467,100476,101448
2020-05-09,1150.2795,5,2020,5,1135.651,1142.7163,1148.4641,1152.9414,1159.2173,1160.6976,1152.7023,1159.8649,1161.8876,1157.8243
2020-05-10,1039.2778,5,2020,6,1028.4321,1033.5072,1038.2839,1041.5854,1047.1116,1048.338,1041.1467,1047.7906,1049.4686,1046.076
2020-05-11,1187.1649,5,2020,0,1173.8247,1179.028,1186.7944,1188.3575,1193.6858,1194.8354,1188.606,1195.8531,1197.8997,1191.7377
2020-05-12,1327.1823,5,2020,1,1317.0416,1324.3511,1328.2921,1334.5728,1337.203,1342.1335,1335.13,1330.7085,1333.7644,1337.4652
2020-05-13,1154.222,5,2020,2,1145.1072,1151.5938,1155.2513,1160.743,1162.8005,1167.2733,1161.2837,1156.8016,1159.7139,1163.2307
2020-05-14,993.58466,5,2020,3,986.5853,992.2643,994.3443,999.93976,1001.4913,1005.5891,999.75134,995.329,998.0077,1002.28107
2020-05-15,1077.9691,5,2020,4,1070.2567,1076.631,1078.7576,1084.7452,1086.5404,1090.9276,1084.5139,1079.8995,1082.7075,1087.3303
2020-05-16,1117.7004,5,2020,5,1102.267,1107.703,1114.5499,1116.374,1118.6686,1122.0221,1116.2126,1115.6941,1118.1528,1118.5138
2020-05-17,1021.6258,5,2020,6,1006.59607,1012.0364,1018.524,1020.2615,1023.1036,1025.975,1020.1319,1020.2734,1022.5923,1023.1285
2020-05-18,1160.417,5,2020,0,1150.18,1157.5564,1161.2355,1167.0244,1168.9111,1173.8562,1167.0858,1162.513,1165.2269,1169.7736
2020-05-19,1121.7523,5,2020,1,1112.5911,1118.8818,1122.7072,1128.0292,1129.283,1134.0925,1128.1746,1123.5731,1126.3381,1129.869
2020-05-20,1076.4446,5,2020,2,1066.8907,1073.3042,1077.2296,1082.1304,1083.4766,1087.8948,1082.3433,1078.5658,1081.2463,1083.811
2020-05-21,1100.2444,5,2020,3,1090.2537,1097.0944,1101.0505,1106.2448,1107.5156,1112.141,1106.6631,1102.2258,1104.7146,1107.7874
2020-05-22,1080.6434,5,2020,4,1070.6221,1076.8663,1081.2433,1085.9581,1087.7335,1092.0712,1086.1617,1082.8208,1085.3762,1088.1377
2020-05-23,1098.1658,5,2020,5,1087.461,1093.7698,1098.3663,1103.0416,1105.8231,1109.8223,1102.9955,1100.7251,1103.6434,1106.5826
2020-05-24,903.1642,5,2020,6,894.08057,899.901,903.3086,907.8006,909.6619,913.2195,907.8854,904.9064,906.97925,910.23254
2020-05-25,1035.553,5,2020,0,1025.1202,1030.9015,1035.9375,1039.9746,1042.1232,1045.8231,1040.0608,1037.9358,1040.723,1042.4673
2020-05-26,981.0699,5,2020,1,970.85547,976.0716,981.2584,985.2742,987.62006,991.01666,985.16675,983.71313,986.4628,987.9271
2020-05-27,1004.6393,5,2020,2,994.14276,1000.15,1004.6164,1009.85443,1012.0068,1015.7164,1009.6621,1007.17334,1009.8314,1012.3161
2020-05-28,1137.7465,5,2020,3,1126.0215,1132.6353,1137.6735,1143.2134,1146.3729,1150.3187,1142.892,1140.996,1144.1824,1146.8158
2020-05-29,1330.6892,5,2020,4,1316.4868,1325.4996,1330.5818,1337.3363,1340.7927,1345.8583,1337.3152,1333.877,1337.1714,1341.5277
2020-05-30,1175.2069,5,2020,5,1161.9932,1171.1876,1175.1195,1182.4088,1184.4469,1189.6202,1182.7057,1177.284,1179.7542,1185.0037
2020-05-31,1106.839,5,2020,6,1093.4321,1102.685,1106.536,1113.8545,1115.8271,1120.7708,1114.2012,1109.0184,1111.2861,1116.394
2020-06-01,1139.9843,6,2020,0,1123.8622,1132.8625,1139.5961,1144.0957,1147.0046,1151.7069,1146.2155,1142.5479,1145.37,1147.3617
2020-06-02,1095.1678,6,2020,1,1078.8734,1088.2695,1094.7162,1099.3826,1101.7773,1106.7117,1101.5906,1097.2192,1100.852,1102.3422
2020-06-03,1170.1106,6,2020,2,1152.3586,1162.6667,1169.6544,1175.3385,1177.6411,1182.8835,1177.7432,1172.0342,1175.8179,1178.3004
2020-06-04,1061.8765,6,2020,3,1047.2874,1055.6034,1061.654,1066.4783,1068.0818,1072.5165,1068.4156,1063.8392,1068.1609,1068.1862
2020-06-05,1237.5863,6,2020,4,1221.2739,1230.4531,1237.4702,1243.6213,1245.8613,1250.9833,1245.0797,1240.7517,1245.9374,1246.2009
2020-06-06,1115.3855,6,2020,5,1101.5952,1110.2653,1115.5669,1122.0493,1124.3889,1129.0316,1123.2388,1119.3116,1122.9729,1124.3625
2020-06-07,1074.3136,6,2020,6,1060.931,1069.4099,1074.2688,1080.8726,1083.1398,1087.941,1081.8702,1077.6565,1080.8895,1083.3553
2020-06-08,1120.7892,6,2020,0,1106.5491,1115.4498,1120.9371,1126.642,1127.8926,1133.5143,1128.2456,1121.5421,1126.0503,1128.5562
2020-06-09,1184.6133,6,2020,1,1169.0522,1178.1543,1184.5072,1189.8827,1191.7975,1196.8097,1191.707,1186.8263,1191.7804,1192.0995
2020-06-10,1163.393,6,2020,2,1145.4718,1156.4872,1162.4458,1168.1897,1172.4258,1177.0132,1169.8912,1167.658,1745.3578,1173.3546
2020-06-11,1167.3191,6,2020,3,1152.9631,1160.7745,1167.1368,1171.4595,1174.4213,1178.8956,1172.9335,1170.8595,1176.2946,1174.5038
2020-06-12,1305.6229,6,2020,4,1289.2485,1298.9935,1305.3773,1312.2056,1315.0488,1320.099,1312.7661,1308.8351,1312.049,1315.4637
2020-06-13,1228.0165,6,2020,5,1212.443,1221.977,1227.749,1234.3506,1237.313,1242.1426,1234.8534,1231.0515,1233.8839,1237.9452
2020-06-14,1196.5684,6,2020,6,1192.0553,1192.0553,1199.4807,1200.5668,1202.4152,1206.3889,1200.1678,1198.5642,1201.8303,1202.5497
2020-06-15,1183.0374,6,2020,0,1174.2906,1176.34,1184.2616,1186.6825,1189.7039,1193.1598,1187.1584,1187.3899,1191.5432,1189.9387
2020-06-16,1172.39,6,2020,1,1160.8599,1165.6561,1173.0848,1179.3693,1181.2611,1185.746,1179.1082,1176.738,1180.8014,1181.9543
2020-06-17,1191.4353,6,2020,2,1178.5924,1186.0446,1192.2671,1202.8793,1209.383,1211.5543,1200.7809,1194.0039,1198.0828,1208.8173
2020-06-18,1218.363,6,2020,3,1203.6104,1212.395,1218.4838,1224.1433,1229.3241,1231.8942,1224.7479,1221.1261,1225.9235,1229.2611
2020-06-19,1207.2732,6,2020,4,1203.8558,1203.783,1210.0654,1210.7766,1211.9678,1215.4756,1211.2681,1210.3787,1214.9231,1212.0043
2020-06-20,1295.0006,6,2020,5,1281.6989,1282.3123,1292.9716,1291.5453,1293.5529,1296.2646,1292.4314,1293.668,1297.6964,1292.8536
2020-06-21,1174.3159,6,2020,6,1156.346,1161.21,1171.3687,1171.2896,1173.6243,1176.5327,1172.856,1172.8369,1176.1866,1173.2301
2020-06-22,1198.8859,6,2020,0,1183.6437,1185.9915,1196.3561,1194.7429,1197.659,1199.7489,1196.043,1198.1974,1202.1478,1197.1934
2020-06-23,1206.5902,6,2020,1,1192.3369,1192.7666,1204.2546,1200.9911,1205.5361,1207.8102,1202.3862,1207.2632,1211.3801,1205.6426
2020-06-24,1180.6415,6,2020,2,1168.8005,1168.8004,1178.9814,1176.598,1179.0691,1181.6576,1177.6549,1179.5029,1183.0181,1178.6743
2020-06-25,1188.9343,6,2020,3,1177.173,1177.173,1187.269,1184.2802,1187.2776,1189.6069,1185.4148,1188.0803,1191.7705,1186.9357
2020-06-26,1203.564,6,2020,4,1190.7476,1190.7476,1201.915,1198.7976,1201.7076,1204.3123,1200.1047,1202.272,1205.6753,1201.2786
2020-06-27,1384.37,6,2020,5,1393.5929,1387.6335,1390.869,1386.2367,1389.51,1392.0568,1384.9647,1389.7871,1395.229,1388.9603
2020-06-28,1342.0394,6,2020,6,1342.045,1342.045,1346.705,1344.4144,1347.5905,1350.9669,1345.4542,1346.8789,1351.3917,1347.533
2020-06-29,1285.3156,6,2020,0,1279.4174,1279.3815,1288.2291,1287.8347,1297.7332,1307.4348,1289.7185,1293.4536,1297.3832,1300.9556
2020-06-30,1199.4696,6,2020,1,1194.0889,1195.1746,1201.6862,1203.3195,1210.0715,1218.7191,1204.4639,1204.09,1207.9187,1212.9355
2020-07-01,1262.0523857753,7,2020,2,1259.7490828216,1259.7490828133,1265.1821928958,1265.2012838214,1269.0011511685,1277.3444156778,1266.7389991624,1264.992442905,1268.8325442259,1271.0692189992
2020-07-02,1323.9342206249,7,2020,3,1312.2932624682,1317.4123444919,1324.8378635167,1329.1176786927,1331.0329726061,1335.5034583965,1330.1397775186,1326.9736613524,1330.8551284207,1331.1974679438
2020-07-03,1284.8774741444,7,2020,4,1274.2793516251,1279.0687741061,1286.1220199612,1290.0115699257,1291.3199733706,1295.6067360873,1291.0597583463,1287.3130914425,1291.232264867,1291.5027375739
2020-07-04,1279.4546043029,7,2020,5,1279.2143249848,1279.2143246927,1283.0160385979,1281.9366618588,1286.3490086129,1294.3052048858,1282.1719125767,1282.4024924439,1286.7278031704,1288.2957081557
2020-07-05,1170.4572141999,7,2020,6,1171.8973006506,1171.8973000459,1174.101387963,1172.3395276057,1176.3536772999,1183.5794616242,1172.5735235788,1173.0541975724,1177.1502783001,1178.1096904631
2020-07-06,1183.465990608,7,2020,0,1181.3489080537,1181.3489080202,1186.4809601022,1186.8414937437,1197.0154424824,1203.3345065655,1186.5122676707,1185.4846088845,1189.5981028057,1198.3732905663
2020-07-07,1156.5673676797,7,2020,1,1150.0861230653,1153.2473970392,1158.687826392,1163.4116660589,1168.7277979439,1170.2070098849,1162.5070051685,1156.8472859318,1160.4307948139,1167.5542527415
2020-07-08,1167.6140298752,7,2020,2,1162.1184238087,1162.1184239593,1169.2193344727,1170.6824957797,1177.5973116421,1178.4742255545,1170.4868050771,1171.5613147914,1175.0104389236,1176.1369737819
2020-07-09,1227.8685100811,7,2020,3,1220.2902905503,1221.7996695963,1229.1000420673,1231.5481775678,1238.7353460243,1239.6135779411,1231.0658715793,1232.3765761379,1236.0013270263,1237.123834708
2020-07-10,1352.106746086,7,2020,4,1339.1712149564,1344.690220652,1352.2921734819,1356.4785606714,1365.0427736898,1366.6113188574,1356.5927475664,1356.9146529253,1360.584611921,1364.136452838
2020-07-11,1351.5666927596,7,2020,5,1359.4603387073,1352.6485746578,1356.5789799061,1350.9561371683,1362.0250984094,1360.4383093646,1350.4899128337,1356.2759920978,1361.0781600093,1359.4443334613
2020-07-12,1339.8896522773,7,2020,6,1339.131375621,1339.1313757474,1342.6507975723,1340.3196792928,1352.1378082172,1351.4425635878,1340.3374552732,1345.1732370222,1349.6364215583,1350.5086770108
2020-07-13,1425.4609668263,7,2020,0,1409.9392168294,1409.939220125,1423.0805811739,1422.5816279059,1445.6533706729,1437.9978747593,1421.1297490853,1442.5371580257,1446.0823358302,1440.6404280654
2020-07-14,1394.4519127033,7,2020,1,1381.0073708897,1381.0073711546,1392.6599108835,1390.5240956544,1414.3705530023,1406.2516190723,1389.5371626199,1411.1458275801,1414.5545644827,1409.2859589826
2020-07-15,1383.6360504298,7,2020,2,1366.6155309387,1367.8190282581,1380.7183986847,1378.6888982974,1405.1906334902,1396.1408998326,1378.5812622831,1401.2888669128,1404.4988913948,1399.6214848053
2020-07-16,1394.9490500039,7,2020,3,1381.6258555271,1381.625855452,1392.8221194954,1388.3126347392,1416.4061895399,1406.1940352244,1388.2052325987,1413.1537029281,1416.7906788947,1410.3127832512
2020-07-17,1266.241200393,7,2020,4,1254.358497138,1254.3584946369,1265.2535892354,1264.2679710505,1274.1578201446,1272.0626837976,1263.2904895322,1278.4188176672,1281.8878868344,1271.3028025484
2020-07-18,1401.5100100922,7,2020,5,1399.0980310311,1397.6141575213,1403.0717246699,1398.6345877021,1407.6007813944,1405.9373521993,1397.5008719362,1413.7667770762,1418.2316446514,1404.6019180703
2020-07-19,1383.2307542744,7,2020,6,1380.9527922222,1379.3100147876,1384.849622992,1380.4040584278,1389.4533234738,1387.7577639154,1379.3090619026,1395.1805451169,1399.2152092154,1386.5240271448
2020-07-20,1266.9461835291,7,2020,0,1252.7870720814,1253.8373802856,1264.7497325369,1262.7855133794,1283.6292157192,1276.6423758909,1262.5031807454,1282.3367441558,1285.7348801055,1278.5482735172
2020-07-21,1266.596308661,7,2020,1,1251.113319721,1253.18336063,1264.2334793884,1262.1811677434,1282.7168721044,1275.4766306063,1262.4111850849,1281.4596618869,1284.709067805,1277.4296922034
2020-07-22,1216.2369305866,7,2020,2,1200.8837478237,1203.8954961555,1213.9707039189,1213.0441985718,1230.7546091765,1224.9940847816,1213.5688658217,1229.4507777731,1232.265143454,1225.8868557764
2020-07-23,1246.6524002674,7,2020,3,1240.0390788087,1240.0390788119,1246.4657023821,1241.202203401,1260.6154178469,1253.3410368543,1241.3314826886,1260.113050639,1263.6234690768,1255.0562661252
2020-07-24,1162.2060111991,7,2020,4,1153.2849141797,1153.2849141987,1161.5692152805,1159.017555726,1175.0135769808,1169.7140906423,1159.0728094912,1173.6920305517,1176.5050061677,1170.3968173608
2020-07-25,1233.5830044938,7,2020,5,1225.1046878066,1225.1046878645,1233.4440341227,1232.2069769372,1246.2716632466,1242.1224261369,1231.9558884364,1244.4455346326,1247.3201150104,1241.9307061452
2020-07-26,1305.0789642548,7,2020,6,1302.0644108715,1301.1046290747,1306.2693375681,1301.6619370541,1318.300161359,1312.4784824188,1301.289301551,1317.0476374338,1320.5855510115,1313.2209472242
2020-07-27,1248.2461440938,7,2020,0,1235.2386863976,1235.2386863899,1245.7819061877,1244.3451381973,1263.1526103655,1256.9573243077,1244.2191978376,1261.5666947196,1265.1160517187,1258.1619505378
2020-07-28,1233.7803916578,7,2020,1,1220.7506207126,1220.4751544894,1231.5823914225,1229.4820493663,1247.8264230015,1241.0050616236,1229.3424850188,1247.0485730546,1251.1022867215,1242.4799396701
2020-07-29,1260.7343442069,7,2020,2,1251.4075223052,1251.4075185291,1261.418346966,1254.0450033016,1274.9609820783,1267.2949475707,1254.0072438381,1274.3091876453,1278.3456299957,1269.2389275932
2020-07-30,1138.5350457329,7,2020,3,1129.7653322633,1129.7653322674,1138.0371751449,1132.8831306942,1151.9536909102,1144.9711894621,1132.6194870759,1150.816572279,1153.9595542374,1147.0000366116
2020-07-31,1141.4143407995,7,2020,4,1135.2857585653,1135.2857585553,1142.1010030255,1140.6613496139,1147.322015705,1147.7403651753,1140.0349931208,1149.242440442,1152.5069414327,1145.901146796
2020-08-01,1283.8727935048,8,2020,5,1289.8258672743,1280.4873196603,1286.7917151536,1279.1301777908,1286.3100225154,1285.1865257063,1277.1428297925,1292.7147112316,1296.440670551,1283.4794609968
2020-08-02,1353.2187258223,8,2020,6,1353.9181670476,1350.810729811,1355.4737391086,1351.4876740418,1359.5528682805,1358.6555568777,1349.9386388039,1364.6065134686,1368.4789147052,1356.7468772287
2020-08-03,1225.8470511623,8,2020,0,1215.1178533855,1218.8547428322,1225.075257647,1225.7243290663,1237.5935326171,1243.8873993469,1226.7446786234,1237.9357726928,1241.2220698061,1238.6036921098
2020-08-04,1242.6657067616,8,2020,1,1230.1388078298,1231.9674257918,1241.766209808,1244.2894191345,1253.9384309628,1259.9910342945,1244.9003149383,1254.4651126444,1257.8849485754,1254.8481016417
2020-08-05,1254.700824354,8,2020,2,1239.8232943625,1241.4971095849,1252.6391832935,1255.8373081173,1265.4230231761,1270.8575161088,1255.0617092538,1266.0946758315,1269.3308516423,1266.0075116922
2020-08-06,1237.2869476858,8,2020,3,1226.2014271325,1226.2014271332,1236.1387111145,1236.8922103563,1247.800695065,1253.6204401356,1236.0862377747,1249.031677087,1252.3797588165,1248.7793636053
2020-08-07,1223.098413904,8,2020,4,1208.6744806035,1210.9764710906,1221.6418558548,1224.5523638936,1233.6237949636,1239.0130675214,1224.0366271783,1233.8861132185,1236.8003488297,1234.0710426731
2020-08-08,1312.4538830584,8,2020,5,1300.6540698672,1300.6540683991,1310.3868279985,1307.81395183,1318.9457029414,1324.5444552891,1307.5126950878,1321.3460549742,1324.5818205808,1319.4481188862
2020-08-09,1353.8053688774,8,2020,6,1353.0731944301,1347.7191288095,1354.3938298872,1346.4467965759,1358.3076732551,1363.7440735956,1345.5773486097,1362.8407401584,1366.7539464411,1358.5534903578
2020-08-10,1134.06782722,8,2020,0,1119.1765315985,1122.3773571862,1130.9102715075,1128.7850028961,1140.7418813684,1145.6389089696,1129.215107116,1143.0276896277,1146.0095674131,1141.3979022958
2020-08-11,1037.9151253999,8,2020,1,1030.2080161828,1030.2080163644,1036.3978017319,1031.5223533362,1043.1680590455,1047.6437635855,1031.7552223856,1046.3268249499,1049.3305378381,1043.7253001401
2020-08-12,1006.4072939749,8,2020,2,1004.9174511695,1004.9174513161,1007.3416135388,1003.5902567873,1013.3449531895,1017.2183963634,1003.8755620516,1015.4818110703,1018.5206658263,1013.5150871277
2020-08-13,984.5041302219,8,2020,3,979.3009634386,979.3009631623,985.377179717,981.4247372373,992.7589857793,997.8504113846,981.7644785409,994.234167802,997.1240135046,993.6964338385
2020-08-14,1001.1640178857,8,2020,4,997.9947424434,997.994741089,1002.7653491201,997.63095332,1008.5742677232,1012.9705281966,998.1242700436,1010.3530374859,1013.0914211322,1009.0748213632
2020-08-15,983.5355721687,8,2020,5,992.7018146026,985.9505898691,987.4084649136,980.4140265427,985.2452418518,983.3768174984,979.5267990979,990.7420334442,994.1011052711,982.4228634944
2020-08-16,1065.1714596477,8,2020,6,1070.9379921404,1064.8162116688,1068.3287740391,1062.7630305889,1068.0637748757,1066.4843718746,1061.7040915281,1073.1225940903,1076.5505999216,1065.2739726973
2020-08-17,1168.2156301741,8,2020,0,1156.9199709455,1159.6474688222,1167.2999494857,1167.0378759517,1174.5788574387,1173.6095802088,1166.7020544883,1177.8933135216,1180.9267319804,1172.1539560359
2020-08-18,1194.7389122309,8,2020,1,1183.1708387585,1186.8377922962,1193.8701975728,1194.6724416231,1201.5899127621,1200.6228098781,1194.5565396177,1204.1004998858,1206.9830297881,1199.0246252885
2020-08-19,1173.8673697542,8,2020,2,1165.885616016,1166.9572644604,1173.9198313793,1173.6580526243,1180.159221539,1179.1568456558,1173.1964027761,1182.5912496323,1185.4327347945,1177.7848302089
2020-08-20,1208.3075893587,8,2020,3,1199.081818105,1200.0076104536,1208.1623655625,1206.9787072113,1214.7531526202,1213.6311957319,1206.5038328211,1218.2697554852,1221.3618580527,1212.3814461996
2020-08-21,1269.3469444123,8,2020,4,1261.8861665744,1261.8861624757,1269.8079601011,1267.531768065,1275.4059903791,1273.8891775865,1266.9477424399,1279.4761828781,1282.8730898348,1272.7451727891
2020-08-22,1261.3943113433,8,2020,5,1271.1943103817,1264.8298627687,1267.566738238,1262.8773240218,1264.8261082628,1267.0250792685,1261.6598962669,1262.9846617814,1266.9618673005,1263.9871232435
2020-08-23,1216.3306580881,8,2020,6,1229.0089596971,1219.2395713793,1222.9236578673,1216.3575887831,1218.6016205354,1219.9128519389,1214.9356990263,1218.7461527837,1223.4735589229,1217.2856402212
2020-08-24,1197.4469769459,8,2020,0,1195.8050100379,1195.8050100369,1201.0526686076,1201.8249057206,1202.5861811226,1206.3005345395,1201.3568523739,1197.2751185689,1202.6777884034,1202.4728117549
2020-08-25,1262.9323203944,8,2020,1,1258.8937207612,1258.8937206857,1265.8276115452,1266.8494348025,1270.4887068081,1273.5655380116,1265.8789748075,1265.4189646229,1273.1193730693,1271.3818562183
2020-08-26,1223.3056260677,8,2020,2,1220.4574375282,1220.4574375731,1226.4001459455,1226.5581737005,1228.5289226395,1231.2377842237,1226.0649967061,1225.0761635357,1232.4591180751,1227.8794276791
2020-08-27,1119.3106428991,8,2020,3,1118.922427144,1118.9224299803,1122.649630088,1121.1825190722,1123.037592359,1125.3633261198,1121.2337108173,1120.3917908247,1125.6494095629,1122.253434143
2020-08-28,1210.3181437422,8,2020,4,1212.1374591479,1212.1374591369,1215.7954199991,1214.9752683899,1216.3513970897,1219.8271175387,1214.8751670391,1211.2919571604,1216.3056976018,1216.2099252769
2020-08-29,1260.5020487576,8,2020,5,1267.6597250906,1264.7969279402,1265.8267240676,1263.8408603448,1265.3202444678,1268.5864483599,1262.9562790302,1261.4206637378,1265.7658159841,1264.958783304
2020-08-30,1187.4724082942,8,2020,6,1190.23822505,1190.2382250196,1191.6067892686,1190.6756849319,1192.5408898694,1195.7408193531,1190.1780326488,1188.6592530126,1192.5981501684,1192.2802108696
2020-08-31,1135.488162914,8,2020,0,1127.7507147014,1134.9683747447,1137.0351519564,1140.4400610233,1143.0927827391,1145.9072137819,1139.6478944328,1139.4051170898,1143.4486049526,1142.9055023429
2020-09-01,1146.550876767,9,2020,1,1139.1722082277,1147.1160615266,1147.9396024621,1152.9316452044,1154.9124348427,1159.2377903801,1151.9262236486,1148.7562485549,1152.1081045022,1156.0123284068
2020-09-02,1108.4276564517,9,2020,2,1093.5032134988,1111.3383391756,1108.1266398618,1117.1711778345,1118.6892960836,1123.7482094843,1116.1290740925,1110.6086961653,1113.6599121326,1120.3288148024
2020-09-03,1002.3348133498,9,2020,3,992.4148870606,1004.4438551433,1003.0705678135,1009.6133052834,1010.7711722823,1014.7835047712,1008.7631476493,1005.1863144613,1008.1830886214,1011.3951195142
2020-09-04,1269.5172240336,9,2020,4,1268.3632644055,1268.3867203767,1272.8482747019,1275.8617098495,1277.9380245466,1283.1231263851,1274.6229849251,1271.5199611229,1275.4792062952,1279.4583350692
2020-09-05,1285.5553652299,9,2020,5,1292.9306612894,1290.5284103358,1291.0230731751,1290.1025324467,1291.2740014726,1296.0343315981,1288.8066811365,1286.1164624104,1290.5194530852,1292.3904346983
2020-09-06,1218.2951368138,9,2020,6,1223.4681783371,1222.3501800315,1222.9352315547,1222.2800406464,1223.8373220073,1227.9959447965,1221.2217730013,1219.3413656149,1223.3772414085,1224.1887409348
2020-09-07,994.2373195859,9,2020,0,994.1504950005,991.3852976893,997.1815132824,999.2678988416,1003.3963002603,1010.9163114706,999.3732095587,997.6697498975,1000.4898924765,1005.5980004222
2020-09-08,1120.3155583086,9,2020,1,1119.6215362988,1116.3903687174,1123.7278420458,1125.5524606241,1128.1044937072,1137.0780550817,1125.8599167838,1122.0947823532,1125.3049151078,1130.8503543426
2020-09-09,1015.8517435577,9,2020,2,1006.7133797434,1013.4449979179,1016.0762753375,1020.6584146208,1023.7419843249,1031.7971417877,1021.6131668128,1017.0279291125,1019.3830259337,1026.1056691855
2020-09-10,1241.3292722325,9,2020,3,1242.0740277487,1240.9021845016,1245.8566229213,1246.7875043942,1246.6772107829,1252.4599164843,1246.1203306831,1241.4649690536,1245.2537299785,1247.6880096442
2020-09-11,1129.4121624756,9,2020,4,1129.5466755494,1128.3611456729,1133.1648139868,1135.3762027241,1135.0239857172,1140.4065327235,1134.3308701065,1129.7188390875,1133.0475876302,1136.0136840244
2020-09-12,1312.5901670092,9,2020,5,1319.0389746318,1317.3731963085,1318.1630400346,1317.3296056309,1318.6389355947,1323.264491944,1316.2738529586,1313.8458965358,1318.1342410415,1318.7094604199
2020-09-13,1212.4733316652,9,2020,6,1215.7543401221,1215.7307325075,1216.906853186,1216.6508308296,1218.0170514866,1222.4983489883,1215.8349339871,1213.7460693776,1217.8502432612,1218.391962434
2020-09-14,1270.2925214423,9,2020,0,1267.9228782506,1269.544049762,1274.7153852217,1278.6953735153,1280.5186222299,1286.1502998825,1277.3001324184,1273.5788787383,1277.5108471131,1281.476841568
2020-09-15,1273.1173625052,9,2020,1,1264.5614523984,1270.0896351261,1274.662649189,1280.7435660112,1283.6191998683,1289.0483128249,1279.6079469787,1276.7004095707,1280.8359634095,1284.8420902258
2020-09-16,1374.2323352491,9,2020,2,1364.3840440735,1370.1927924238,1375.4966260074,1379.0407472341,1382.4872402665,1387.705573651,1378.9004626004,1376.5276485976,1381.0141700636,1383.4637398883
2020-09-17,1328.260543084,9,2020,3,1318.1796140765,1323.8621463279,1329.2235850463,1332.3460059882,1336.3363188241,1341.1957697635,1332.2849539866,1330.9758078291,1335.4593280422,1337.3603159761
2020-09-18,1209.0931498311,9,2020,4,1199.5317822248,1204.3160547538,1209.9284601193,1213.2677962056,1217.3669755943,1221.5064638872,1212.9844323637,1211.2326036894,1215.2619205348,1219.1346098577
2020-09-19,1250.2778958895,9,2020,5,1243.255789366,1243.2561343669,1250.8735670304,1250.999239178,1254.7391991649,1258.2935976917,1250.0776752581,1249.8508373713,1253.836876716,1256.2196220611
2020-09-20,1172.6649816837,9,2020,6,1167.7786627235,1167.7786638948,1173.3876466805,1171.8359981635,1180.0132135308,1188.8216716076,1171.4177951395,1173.7864694199,1177.5377685646,1184.2130711966
2020-09-21,1213.956307316,9,2020,0,1204.6678616289,1208.5594663506,1214.9030929096,1215.1162865019,1224.3406590369,1233.8761535688,1216.0021174088,1216.8617902748,1221.3575453349,1229.0366444195
2020-09-22,1197.5425841101,9,2020,1,1188.6821868851,1193.2985353486,1198.3166311962,1198.5310653898,1208.0340370915,1217.0585339003,1199.2334278873,1201.5787367528,1205.9859374877,1212.4112696054
2020-09-23,1197.999239052,9,2020,2,1188.8908281002,1194.126990289,1198.8814763116,1200.7851782972,1209.70253125,1218.8944821662,1200.9022462362,1201.851461274,1205.8987139279,1214.5191511153
2020-09-24,1065.0873548898,9,2020,3,1057.1584898376,1062.8037164533,1065.9065556745,1066.9379347079,1075.5400868975,1083.6114186392,1067.6334944606,1068.166330432,1071.7417195099,1080.2055212718
2020-09-25,1102.237996715,9,2020,4,1094.2695807727,1100.2025878887,1103.1356503113,1103.7127348306,1112.7038187484,1121.0661915558,1104.611238209,1105.1389505406,1108.8111065918,1117.5077366651
2020-09-26,1069.8378735923,9,2020,5,1075.6908779683,1073.246296005,1074.3254595671,1072.11002411,1075.8154928747,1078.3250192589,1071.0628736621,1071.2898288941,1075.4821040813,1077.709821997
2020-09-27,1076.003778313,9,2020,6,1077.4313158013,1077.431315775,1079.4757869893,1079.5677130755,1082.7750450838,1085.9852684224,1078.756525831,1077.3953046983,1081.1058258577,1084.4986115338
2020-09-28,1155.1588338498,9,2020,0,1150.9525571972,1151.3205089603,1158.5470419612,1157.5925940832,1161.619872131,1164.5320910246,1157.1174621542,1155.4838926676,1160.0623412637,1163.276030232
2020-09-29,1132.1995640481,9,2020,1,1126.7751017522,1130.6894282927,1134.4526825354,1138.338501768,1141.3358891721,1145.6385461835,1137.5909421122,1132.4549677616,1136.4075062199,1143.8376523266
2020-09-30,1096.8660211175,9,2020,2,1089.3383461558,1095.0025460197,1098.4999316399,1103.7032968791,1106.5307953926,1111.051956795,1102.9511581225,1097.2918226686,1100.8156519186,1109.027998313
